Estonia,2021-08-30,11819,,,2021-08-31,23302,Hiiu
Estonia,2021-08-30,93434,,,2021-08-31,23303,Ida-Viru
Estonia,2021-08-30,30844,,,2021-08-31,23304,Jarva
Estonia,2021-08-30,29904,,,2021-08-31,23305,Jogeva
Estonia,2021-08-30,20973,,,2021-08-31,23306,Laane
Estonia,2021-08-30,58507,,,2021-08-31,23307,Laane-Viru
Estonia,2021-08-30,79464,,,2021-08-31,23308,Parnu
Estonia,2021-08-30,24478,,,2021-08-31,23309,Polva
Estonia,2021-08-30,32768,,,2021-08-31,23310,Rapla
Estonia,2021-08-30,34227,,,2021-08-31,23311,Saare
Estonia,2021-08-30,169984,,,2021-08-31,23312,Tartu
Estonia,2021-08-30,20397,,,2021-08-31,23316,Unknown
Estonia,2021-08-30,24973,,,2021-08-31,23313,Valga
Estonia,2021-08-30,47472,,,2021-08-31,23314,Viljandi
Estonia,2021-08-30,31544,,,2021-08-31,23315,Voru
Estonia,2021-08-30,1268283,725986,542297,2021-08-31,233,
Eswatini,2021-08-30,239519,96175,109596,2021-08-31,748,
Ethiopia,2021-08-30,2435730,2435730,0,2021-08-31,231,
Fiji,2021-08-30,778159,543254,234905,2021-08-31,242,
Finland,2021-08-30,6787804,4015528,2771437,2021-08-31,246,
France,2021-08-30,87156881,48266656,39712353,2021-08-31,250,
Gabon,2021-08-30,130798,77761,53037,2021-08-31,266,
Gambia,2021-08-30,321385,178481,142904,2021-08-31,270,
Georgia,2021-08-30,1164402,780948,383454,2021-08-31,268,
Germany,2021-08-30,101608475,54168164,50274137,2021-08-31,276,
Ghana,2021-08-30,1271393,865422,405971,2021-08-31,288,
Greece,2021-08-30,11376741,6033085,5726036,2021-08-31,300,
Grenada,2021-08-30,42484,23965,18519,2021-08-31,308,
Guatemala,2021-08-30,4416495,3273717,1142778,2021-08-31,320,
Guinea,2021-08-30,1116818,729160,362749,2021-08-31,324,
Guyana,2021-08-30,468218,308758,159460,2021-08-31,328,
Honduras,2021-08-30,4077054,2768916,1308136,2021-08-31,340,
Hungary,2021-08-30,10555046,5754566,5507371,2021-08-31,348,
Iceland,2021-08-30,526545,279121,263531,2021-08-31,352,
India,2021-08-30,360847,,,2021-08-31,35601,Andaman and Nicobar Islands
India,2021-08-30,29330136,,,2021-08-31,35602,Andhra Pradesh
India,2021-08-30,962124,,,2021-08-31,35603,Arunachal Pradesh
India,2021-08-30,17293290,,,2021-08-31,35604,Assam
India,2021-08-30,35543352,,,2021-08-31,35605,Bihar
India,2021-08-30,1107843,,,2021-08-31,35606,Chandigarh
India,2021-08-30,13948655,,,2021-08-31,35607,Chhattisgarh
India,2021-08-30,754680,,,2021-08-31,35608,Dadra and Nagar Haveli and Daman and Diu
India,2021-08-30,13382663,,,2021-08-31,35609,Delhi
India,2021-08-30,1576851,,,2021-08-31,35610,Goa
India,2021-08-30,45511411,,,2021-08-31,35611,Gujarat
India,2021-08-30,16217630,,,2021-08-31,35612,Haryana
India,2021-08-30,7206459,,,2021-08-31,35613,Himachal Pradesh
India,2021-08-30,7971905,,,2021-08-31,35614,Jammu and Kashmir
India,2021-08-30,12756955,,,2021-08-31,35615,Jharkhand
India,2021-08-30,41773633,,,2021-08-31,35616,Karnataka
India,2021-08-30,28637166,,,2021-08-31,35617,Kerala
India,2021-08-30,292769,,,2021-08-31,35618,Ladakh
India,2021-08-30,75892,,,2021-08-31,35637,Lakshadweep
India,2021-08-30,45560793,,,2021-08-31,35619,Madhya Pradesh
India,2021-08-30,58205260,,,2021-08-31,35620,Maharashtra
India,2021-08-30,1524845,,,2021-08-31,35621,Manipur
India,2021-08-30,1330252,,,2021-08-31,35622,Meghalaya
India,2021-08-30,905569,,,2021-08-31,35623,Mizoram
India,2021-08-30,850253,,,2021-08-31,35624,Nagaland
India,2021-08-30,22020662,,,2021-08-31,35625,Odisha
India,2021-08-30,821339,,,2021-08-31,35626,Puducherry
India,2021-08-30,13402235,,,2021-08-31,35627,Punjab
India,2021-08-30,43911458,,,2021-08-31,35628,Rajasthan
India,2021-08-30,672658,,,2021-08-31,35629,Sikkim
India,2021-08-30,32132423,,,2021-08-31,35630,Tamil Nadu
India,2021-08-30,17881047,,,2021-08-31,35631,Telangana
India,2021-08-30,3338927,,,2021-08-31,35632,Tripura
India,2021-08-30,3456369,,,2021-08-31,35636,Unknown
India,2021-08-30,71549386,,,2021-08-31,35633,Uttar Pradesh
India,2021-08-30,8420165,,,2021-08-31,35634,Uttarakhand
India,2021-08-30,39840742,,,2021-08-31,35635,West Bengal
India,2021-08-30,640528644,493077195,146228416,2021-08-31,356,
Indonesia,2021-08-30,4999611,,,2021-08-31,360002,Bali
Indonesia,2021-08-30,483870,,,2021-08-31,360003,Bangka Belitung Islands
Indonesia,2021-08-30,4243693,,,2021-08-31,360004,Banten
Indonesia,2021-08-30,497458,,,2021-08-31,360005,Bengkulu
Indonesia,2021-08-30,11595059,,,2021-08-31,360006,Central Java
Indonesia,2021-08-30,875608,,,2021-08-31,360007,Central Kalimantan
Indonesia,2021-08-30,630739,,,2021-08-31,360008,Central Sulawesi
Indonesia,2021-08-30,15236923,,,2021-08-31,360009,East Java
Indonesia,2021-08-30,1243685,,,2021-08-31,360010,East Kalimantan
Indonesia,2021-08-30,1202521,,,2021-08-31,360011,East Nusa Tenggara
Indonesia,2021-08-30,363302,,,2021-08-31,360012,Gorontalo
Indonesia,2021-08-30,1334498,,,2021-08-31,360014,Jambi
Indonesia,2021-08-30,1380201,,,2021-08-31,360015,Lampung
Indonesia,2021-08-30,418064,,,2021-08-31,360016,Maluku
Indonesia,2021-08-30,208514,,,2021-08-31,360017,North Kalimantan
Indonesia,2021-08-30,241505,,,2021-08-31,360018,North Maluku
Indonesia,2021-08-30,1147888,,,2021-08-31,360019,North Sulawesi
Indonesia,2021-08-30,4061051,,,2021-08-31,360020,North Sumatra
Indonesia,2021-08-30,749996,,,2021-08-31,360021,Papua
Indonesia,2021-08-30,1767750,,,2021-08-31,360022,Riau
Indonesia,2021-08-30,1721634,,,2021-08-31,360023,Riau Islands
Indonesia,2021-08-30,945273,,,2021-08-31,360025,South Kalimantan
Indonesia,2021-08-30,2798937,,,2021-08-31,360026,South Sulawesi
Indonesia,2021-08-30,2006604,,,2021-08-31,360027,South Sumatra
Indonesia,2021-08-30,707792,,,2021-08-31,360024,Southeast Sulawesi
Indonesia,2021-08-30,15766114,,,2021-08-31,360013,Special Capital Region of Jakarta
Indonesia,2021-08-30,2361979,,,2021-08-31,360034,Special Region of Yogyakarta
Indonesia,2021-08-30,14843133,,,2021-08-31,360028,West Java
Indonesia,2021-08-30,1120631,,,2021-08-31,360029,West Kalimantan
Indonesia,2021-08-30,1040675,,,2021-08-31,360030,West Nusa Tenggara
Indonesia,2021-08-30,323252,,,2021-08-31,360031,West Papua
Indonesia,2021-08-30,329871,,,2021-08-31,360032,West Sulawesi
Indonesia,2021-08-30,1140416,,,2021-08-31,360033,West Sumatra
Indonesia,2021-08-30,97609356,62294896,35314460,2021-08-31,360,
Iran,2021-08-30,26176126,18261245,7914881,2021-08-31,364,
Iraq,2021-08-30,3368843,826007,494900,2021-08-31,368,
Ireland,2021-08-30,6818637,3678537,3355485,2021-08-31,372,
Israel,2021-08-30,13614282,5974914,5482061,2021-08-31,376,
Italy,2021-08-30,1737055,,,2021-08-31,38013,Abruzzo
Italy,2021-08-30,719230,,,2021-08-31,38017,Basilicata
Italy,2021-08-30,2269149,,,2021-08-31,38018,Calabria
Italy,2021-08-30,7222789,,,2021-08-31,38015,Campania
Italy,2021-08-30,5841949,,,2021-08-31,38008,Emilia-Romagna
Italy,2021-08-30,1520294,,,2021-08-31,38006,Friuli Venezia Giulia
Italy,2021-08-30,7782347,,,2021-08-31,38012,Lazio
Italy,2021-08-30,1994000,,,2021-08-31,38007,Liguria
Italy,2021-08-30,13684609,,,2021-08-31,38003,Lombardia
Italy,2021-08-30,1945888,,,2021-08-31,38011,Marche
Italy,2021-08-30,409688,,,2021-08-31,38014,Molise
Italy,2021-08-30,616809,,,2021-08-31,38041,P.A. Bolzano
Italy,2021-08-30,697772,,,2021-08-31,38042,P.A. Trento
Italy,2021-08-30,5491223,,,2021-08-31,38001,Piemonte
Italy,2021-08-30,5366748,,,2021-08-31,38016,Puglia
Italy,2021-08-30,2114855,,,2021-08-31,38020,Sardegna
Italy,2021-08-30,5704652,,,2021-08-31,38019,Sicilia
Italy,2021-08-30,4844084,,,2021-08-31,38009,Toscana
Italy,2021-08-30,1162683,,,2021-08-31,38010,Umbria
Italy,2021-08-30,155061,,,2021-08-31,38002,Valle d'Aosta
Italy,2021-08-30,6251477,,,2021-08-31,38005,Veneto
Italy,2021-08-30,77532362,42476674,36489812,2021-08-31,380,
Jamaica,2021-08-30,512469,372876,142260,2021-08-31,388,
Japan,2021-08-30,128759863,71390309,57369554,2021-08-31,392,
Jordan,2021-08-30,6371558,3450724,2920834,2021-08-31,400,
Kazakhstan,2021-08-30,506414,,,2021-08-31,39801,Aktobe
Kazakhstan,2021-08-30,1217477,,,2021-08-31,39802,Almaty
Kazakhstan,2021-08-30,1596433,,,2021-08-31,39803,Almaty City
Kazakhstan,2021-08-30,468637,,,2021-08-31,39804,Aqmola
Kazakhstan,2021-08-30,332314,,,2021-08-31,39805,Atyrau
Kazakhstan,2021-08-30,994405,,,2021-08-31,39806,East Kazakhstan
Kazakhstan,2021-08-30,643607,,,2021-08-31,39807,Jambyl
Kazakhstan,2021-08-30,240747,,,2021-08-31,39808,Mangystau
Kazakhstan,2021-08-30,418452,,,2021-08-31,39809,North Kazakhstan
Kazakhstan,2021-08-30,731989,,,2021-08-31,39810,Nur-Sultan
Kazakhstan,2021-08-30,494761,,,2021-08-31,39811,Pavlodar
Kazakhstan,2021-08-30,858227,,,2021-08-31,39812,Qaraghandy
Kazakhstan,2021-08-30,538392,,,2021-08-31,39813,Qostanay
Kazakhstan,2021-08-30,491355,,,2021-08-31,39814,Qyzylorda
Kazakhstan,2021-08-30,786398,,,2021-08-31,39815,Shymkent
Kazakhstan,2021-08-30,1315683,,,2021-08-31,39816,Turkistan
Kazakhstan,2021-08-30,360211,,,2021-08-31,39817,West Kazakhstan
Kazakhstan,2021-08-30,11995502,6611018,5339029,2021-08-31,398,
Kenya,2021-08-30,2752266,1949340,802926,2021-08-31,404,
"Korea, South",2021-08-30,44249780,,,2021-08-31,410,
Kosovo,2021-08-30,601701,388422,213279,2021-08-31,383,
Kuwait,2021-08-30,2380000,2668082,923307,2021-08-31,414,
Kyrgyzstan,2021-08-30,1125963,680926,442499,2021-08-31,417,
Laos,2021-08-30,3044669,2109937,988156,2021-08-31,418,
Latvia,2021-08-30,1502201,856017,759168,2021-08-31,428,
Lebanon,2021-08-30,2626733,1353031,1082550,2021-08-31,422,
Liechtenstein,2021-08-30,43139,22922,20484,2021-08-31,438,
Lithuania,2021-08-30,141755,,,2021-08-31,44001,Alytus
Lithuania,2021-08-30,658791,,,2021-08-31,44002,Kaunas
Lithuania,2021-08-30,288173,,,2021-08-31,44003,Klaipeda
Lithuania,2021-08-30,131468,,,2021-08-31,44004,Marijampole
Lithuania,2021-08-30,224761,,,2021-08-31,44005,Panevezys
Lithuania,2021-08-30,260666,,,2021-08-31,44006,Siauliai
Lithuania,2021-08-30,84112,,,2021-08-31,44007,Taurage
Lithuania,2021-08-30,111702,,,2021-08-31,44008,Telsiai
Lithuania,2021-08-30,1,,,2021-08-31,44011,Unknown
Lithuania,2021-08-30,130681,,,2021-08-31,44009,Utena
Lithuania,2021-08-30,949187,,,2021-08-31,44010,Vilnius
Lithuania,2021-08-30,2981297,1654388,1500857,2021-08-31,440,
Luxembourg,2021-08-30,760859,406102,354757,2021-08-31,442,
Malawi,2021-08-30,929229,669184,405896,2021-08-31,454,
Malaysia,2021-08-30,3378937,,,2021-08-31,45801,Johor
Malaysia,2021-08-30,1777508,,,2021-08-31,45802,Kedah
Malaysia,2021-08-30,1321961,,,2021-08-31,45803,Kelantan
Malaysia,2021-08-30,4872609,,,2021-08-31,45804,W.P. Kuala Lumpur
Malaysia,2021-08-30,134313,,,2021-08-31,45805,W.P. Labuan
Malaysia,2021-08-30,931911,,,2021-08-31,45806,Melaka
Malaysia,2021-08-30,1419970,,,2021-08-31,45807,Negeri Sembilan
Malaysia,2021-08-30,1354045,,,2021-08-31,45808,Pahang
Malaysia,2021-08-30,1904803,,,2021-08-31,45809,Pulau Pinang
Malaysia,2021-08-30,2121497,,,2021-08-31,45810,Perak
Malaysia,2021-08-30,277434,,,2021-08-31,45811,Perlis
Malaysia,2021-08-30,242320,,,2021-08-31,45812,W.P. Putrajaya
Malaysia,2021-08-30,2669283,,,2021-08-31,45813,Sabah
Malaysia,2021-08-30,3629657,,,2021-08-31,45814,Sarawak
Malaysia,2021-08-30,7405969,,,2021-08-31,45815,Selangor
Malaysia,2021-08-30,1048355,,,2021-08-31,45816,Terengganu
Malaysia,2021-08-30,0,,,2021-08-31,45817,Unknown
Malaysia,2021-08-30,34490572,19624424,14886006,2021-08-31,458,
Maldives,2021-08-30,684946,383089,301857,2021-08-31,462,
Mali,2021-08-30,296490,210013,86477,2021-08-31,466,
Malta,2021-08-30,795649,413205,412062,2021-08-31,470,
Marshall Islands,2021-08-30,38153,,,2021-08-31,584,
Mauritania,2021-08-30,565434,228536,25619,2021-08-31,478,
Mauritius,2021-08-30,1496498,791795,704703,2021-08-31,480,
Mexico,2021-08-30,84549082,57547462,33620717,2021-08-31,484,
Micronesia,2021-08-30,65387,,,2021-08-31,583,
Moldova,2021-08-30,1273964,573001,682454,2021-08-31,498,
Monaco,2021-08-30,44060,24454,19606,2021-08-31,492,
Mongolia,2021-08-30,4327878,2238037,2089841,2021-08-31,496,
Montenegro,2021-08-30,394420,209792,182443,2021-08-31,499,
Morocco,2021-08-30,33008946,18379071,14629875,2021-08-31,504,
Mozambique,2021-08-30,2297842,1643520,654322,2021-08-31,508,
Namibia,2021-08-30,305086,204142,100944,2021-08-31,516,
Nepal,2021-08-30,3841506,,,2021-08-31,524003,Bagmati
Nepal,2021-08-30,918244,,,2021-08-31,524004,Gandaki
Nepal,2021-08-30,446911,,,2021-08-31,524006,Karnali
Nepal,2021-08-30,1049586,,,2021-08-31,524001,Province 1
Nepal,2021-08-30,1064568,,,2021-08-31,524002,Province 2
Nepal,2021-08-30,1507064,,,2021-08-31,524005,Province 5
Nepal,2021-08-30,886006,,,2021-08-31,524007,Sudurpashchim
Nepal,2021-08-30,0,,,2021-08-31,524008,Unknown
Nepal,2021-08-30,9713885,5317483,4396402,2021-08-31,524,
Netherlands,2021-08-30,21881815,11965985,10702250,2021-08-31,528,
New Zealand,2021-08-30,3414742,2230467,1184275,2021-08-31,554,
Nicaragua,2021-08-30,645733,443053,202680,2021-08-31,558,
Nigeria,2021-08-30,4182515,2756203,1426312,2021-08-31,566,
North Macedonia,2021-08-30,1234123,712339,521784,2021-08-31,807,
Norway,2021-08-30,6898900,3849831,3005128,2021-08-31,578,
Oman,2021-08-30,3752420,2504214,1048206,2021-08-31,512,
Pakistan,2021-08-30,53314628,41477587,16171867,2021-08-31,586,
Palau,2021-08-30,28757,,,2021-08-31,585,
Panama,2021-08-30,4355184,2725107,1630077,2021-08-31,591,
Papua New Guinea,2021-08-30,143192,91962,21090,2021-08-31,598,
Paraguay,2021-08-30,3928259,2266494,1661765,2021-08-31,600,
Peru,2021-08-30,18471601,10046728,7800482,2021-08-31,604,
Philippines,2021-08-30,33099392,18697647,13784681,2021-08-31,608,
Poland,2021-08-30,0,,,2021-08-31,61617,Unknown
Poland,2021-08-30,2910565,,,2021-08-31,61601,Dolnoslaskie
Poland,2021-08-30,1956864,,,2021-08-31,61602,Kujawsko-Pomorskie
Poland,2021-08-30,2384618,,,2021-08-31,61605,Lodzkie
Poland,2021-08-30,1668327,,,2021-08-31,61603,Lubelskie
Poland,2021-08-30,993130,,,2021-08-31,61604,Lubuskie
Poland,2021-08-30,3086356,,,2021-08-31,61606,Malopolskie
Poland,2021-08-30,5661747,,,2021-08-31,61607,Mazowieckie
Poland,2021-08-30,856371,,,2021-08-31,61608,Opolskie
Poland,2021-08-30,1554114,,,2021-08-31,61609,Podkarpackie
Poland,2021-08-30,1034202,,,2021-08-31,61610,Podlaskie
Poland,2021-08-30,2380750,,,2021-08-31,61611,Pomorskie
Poland,2021-08-30,4335519,,,2021-08-31,61612,Slaskie
Poland,2021-08-30,1042101,,,2021-08-31,61613,Swietokrzyskie
Poland,2021-08-30,1238773,,,2021-08-31,61614,Warminsko-mazurskie
Poland,2021-08-30,3456067,,,2021-08-31,61615,Wielkopolskie
Poland,2021-08-30,1672860,,,2021-08-31,61616,Zachodniopomorskie
Poland,2021-08-30,36232370,19257631,18750231,2021-08-31,616,
Portugal,2021-08-30,14635134,8595464,7487079,2021-08-31,620,
Qatar,2021-08-30,4413329,2318916,2094413,2021-08-31,634,
Romania,2021-08-30,9759206,5230297,5117809,2021-08-31,642,
Russia,2021-08-30,80275625,43659462,36352566,2021-08-31,643,
Rwanda,2021-08-30,1723562,1242465,481097,2021-08-31,646,
Saint Kitts and Nevis,2021-08-30,45327,24208,21119,2021-08-31,659,
Saint Lucia,2021-08-30,64523,36750,27773,2021-08-31,662,
Saint Vincent and the Grenadines,2021-08-30,26690,16417,10273,2021-08-31,670,
San Marino,2021-08-30,46486,23955,23955,2021-08-31,674,
Sao Tome and Principe,2021-08-30,43987,32114,11873,2021-08-31,678,
Saudi Arabia,2021-08-30,36930928,22145052,14692285,2021-08-31,682,
Senegal,2021-08-30,1712551,1147553,564998,2021-08-31,686,
Serbia,2021-08-30,5851158,2917843,2800338,2021-08-31,688,
Seychelles,2021-08-30,143490,73777,69713,2021-08-31,690,
Sierra Leone,2021-08-30,225380,82145,15170,2021-08-31,694,
Singapore,2021-08-30,8861176,4593269,4427247,2021-08-31,702,
Slovakia,2021-08-30,4629642,2393402,2177154,2021-08-31,703,
Slovenia,2021-08-30,192978,,,2021-08-31,70501,Gorenjska
Slovenia,2021-08-30,113972,,,2021-08-31,70502,Goriska
Slovenia,2021-08-30,126794,,,2021-08-31,70503,Jugovzhodna Slovenija
Slovenia,2021-08-30,68339,,,2021-08-31,70504,Koroska
Slovenia,2021-08-30,99542,,,2021-08-31,70505,Obalno-kraska
Slovenia,2021-08-30,514530,,,2021-08-31,70506,Osrednjeslovenska
Slovenia,2021-08-30,271796,,,2021-08-31,70507,Podravska
Slovenia,2021-08-30,105256,,,2021-08-31,70508,Pomurska
Slovenia,2021-08-30,64491,,,2021-08-31,70509,Posavska
Slovenia,2021-08-30,50128,,,2021-08-31,70510,Primorsko-notranjska
Slovenia,2021-08-30,227462,,,2021-08-31,70511,Savinjska
Slovenia,2021-08-30,0,,,2021-08-31,70513,Unknown
Slovenia,2021-08-30,56542,,,2021-08-31,70512,Zasavska
Slovenia,2021-08-30,1891830,989393,902437,2021-08-31,705,
Solomon Islands,2021-08-30,71601,48883,14437,2021-08-31,90,
South Africa,2021-08-30,12289478,9253007,5818291,2021-08-31,710,
South Sudan,2021-08-30,56989,52226,4763,2021-08-31,728,
Spain,2021-08-30,65444891,36346563,32811664,2021-08-31,724,
Sri Lanka,2021-08-30,19498407,12325287,7173120,2021-08-31,144,
Sudan,2021-08-30,829682,643569,186113,2021-08-31,729,
Suriname,2021-08-30,334856,201756,133100,2021-08-31,740,
Sweden,2021-08-30,12391955,6853407,5537449,2021-08-31,752,
Switzerland,2021-08-30,742468,,,2021-08-31,75601,Aargau
Switzerland,2021-08-30,54450,,,2021-08-31,75602,Appenzell Ausserrhoden
Switzerland,2021-08-30,14388,,,2021-08-31,75603,Appenzell Innerrhoden
Switzerland,2021-08-30,332230,,,2021-08-31,75604,Basel-Landschaft
Switzerland,2021-08-30,242217,,,2021-08-31,75605,Basel-Stadt
Switzerland,2021-08-30,1192656,,,2021-08-31,75606,Berne
Switzerland,2021-08-30,318469,,,2021-08-31,75607,Fribourg
Switzerland,2021-08-30,603283,,,2021-08-31,75608,Geneva
Switzerland,2021-08-30,38365,,,2021-08-31,75609,Glarus
Switzerland,2021-08-30,214777,,,2021-08-31,75610,Grisons
Switzerland,2021-08-30,75135,,,2021-08-31,75611,Jura
Switzerland,2021-08-30,439180,,,2021-08-31,75612,Lucerne
Switzerland,2021-08-30,193540,,,2021-08-31,75613,Neuchatel
Switzerland,2021-08-30,45798,,,2021-08-31,75614,Nidwalden
Switzerland,2021-08-30,33482,,,2021-08-31,75615,Obwalden
Switzerland,2021-08-30,95736,,,2021-08-31,75616,Schaffhausen
Switzerland,2021-08-30,152615,,,2021-08-31,75617,Schwyz
Switzerland,2021-08-30,302749,,,2021-08-31,75618,Solothurn
Switzerland,2021-08-30,496079,,,2021-08-31,75619,St. Gallen
Switzerland,2021-08-30,271504,,,2021-08-31,75620,Thurgau
Switzerland,2021-08-30,412187,,,2021-08-31,75621,Ticino
Switzerland,2021-08-30,0,,,2021-08-31,75627,Unknown
Switzerland,2021-08-30,36211,,,2021-08-31,75622,Uri
Switzerland,2021-08-30,357102,,,2021-08-31,75623,Valais
Switzerland,2021-08-30,922093,,,2021-08-31,75624,Vaud
Switzerland,2021-08-30,146111,,,2021-08-31,75625,Zug
Switzerland,2021-08-30,1831523,,,2021-08-31,75626,Zurich
Switzerland,2021-08-30,9564348,4948826,4437746,2021-08-31,756,
Syria,2021-08-30,403254,230510,158010,2021-08-31,760,
Taiwan*,2021-08-30,10928720,10028069,900651,2021-08-31,158,
Thailand,2021-08-30,31771819,23401465,7780973,2021-08-31,764,
Togo,2021-08-30,535518,356897,178621,2021-08-31,768,
Trinidad and Tobago,2021-08-30,902419,506676,395743,2021-08-31,780,
Tunisia,2021-08-30,5683733,4179830,2155652,2021-08-31,788,
Turkey,2021-08-30,93318338,47929111,36765581,2021-08-31,792,
Uganda,2021-08-30,1376986,901900,242310,2021-08-31,800,
Ukraine,2021-08-30,329028,,,2021-08-31,80401,Cherkasy Oblast
Ukraine,2021-08-30,243964,,,2021-08-31,80402,Chernihiv Oblast
Ukraine,2021-08-30,160359,,,2021-08-31,80403,Chernivtsi Oblast
Ukraine,2021-08-30,781413,,,2021-08-31,80405,Dnipropetrovsk Oblast
Ukraine,2021-08-30,337282,,,2021-08-31,80406,Donetsk Oblast
Ukraine,2021-08-30,210792,,,2021-08-31,80407,Ivano-Frankivsk Oblast
Ukraine,2021-08-30,560967,,,2021-08-31,80408,Kharkiv Oblast
Ukraine,2021-08-30,230631,,,2021-08-31,80409,Kherson Oblast
Ukraine,2021-08-30,269167,,,2021-08-31,80410,Khmelnytskyi Oblast
Ukraine,2021-08-30,1343275,,,2021-08-31,80411,Kiev
Ukraine,2021-08-30,587843,,,2021-08-31,80412,Kiev Oblast
Ukraine,2021-08-30,180739,,,2021-08-31,80413,Kirovohrad Oblast
Ukraine,2021-08-30,150070,,,2021-08-31,80414,Luhansk Oblast
Ukraine,2021-08-30,556528,,,2021-08-31,80415,Lviv Oblast
Ukraine,2021-08-30,267118,,,2021-08-31,80416,Mykolaiv Oblast
Ukraine,2021-08-30,425697,,,2021-08-31,80417,Odessa Oblast
Ukraine,2021-08-30,440622,,,2021-08-31,80418,Poltava Oblast
Ukraine,2021-08-30,197105,,,2021-08-31,80419,Rivne Oblast
Ukraine,2021-08-30,257912,,,2021-08-31,80421,Sumy Oblast
Ukraine,2021-08-30,203128,,,2021-08-31,80422,Ternopil Oblast
Ukraine,2021-08-30,372697,,,2021-08-31,80423,Vinnytsia Oblast
Ukraine,2021-08-30,161906,,,2021-08-31,80424,Volyn Oblast
Ukraine,2021-08-30,212339,,,2021-08-31,80425,Zakarpattia Oblast
Ukraine,2021-08-30,297904,,,2021-08-31,80426,Zaporizhia Oblast
Ukraine,2021-08-30,294335,,,2021-08-31,80427,Zhytomyr Oblast
Ukraine,2021-08-30,9072821,5359415,3722707,2021-08-31,804,
United Arab Emirates,2021-08-30,18095160,8485738,7417604,2021-08-31,784,
United Kingdom,2021-08-30,18458,,,2021-08-31,660,Anguilla
United Kingdom,2021-08-30,84748,,,2021-08-31,60,Bermuda
United Kingdom,2021-08-30,100362,,,2021-08-31,136,Cayman Islands
United Kingdom,2021-08-30,76004792,,,2021-08-31,82601,England
United Kingdom,2021-08-30,4407,,,2021-08-31,238,Falkland Islands (Malvinas)
United Kingdom,2021-08-30,78854,,,2021-08-31,292,Gibraltar
United Kingdom,2021-08-30,126931,,,2021-08-31,833,Isle of Man
United Kingdom,2021-08-30,2828,,,2021-08-31,500,Montserrat
United Kingdom,2021-08-30,2442855,,,2021-08-31,82602,Northern Ireland
United Kingdom,2021-08-30,7892,,,2021-08-31,654,"Saint Helena, Ascension and Tristan da Cunha"
United Kingdom,2021-08-30,7771728,,,2021-08-31,82603,Scotland
United Kingdom,2021-08-30,4524205,,,2021-08-31,82604,Wales
United Kingdom,2021-08-30,91494081,48024928,42718652,2021-08-31,826,
Uruguay,2021-08-30,5538431,2662290,2501881,2021-08-31,858,
US,2021-08-30,369556911,204742648,173832202,2021-08-31,840,
US (Aggregate),2021-08-30,368419107,204742648,173832202,2021-08-31,840,
Uzbekistan,2021-08-30,12103334,8569841,1232807,2021-08-31,860,
Venezuela,2021-08-30,9342817,6006270,3336547,2021-08-31,862,
Vietnam,2021-08-30,19151122,16822691,2328431,2021-08-31,704,
World,2021-08-30,5264539543,3058601311,2090549269,2021-08-31,,
Zambia,2021-08-30,575032,310173,264859,2021-08-31,894,
Zimbabwe,2021-08-30,4172657,2552273,1620384,2021-08-31,716,
Afghanistan,2021-09-29,3133227,773002,430744,2021-09-30,4,
Albania,2021-09-29,1723996,941418,782578,2021-09-30,8,
Algeria,2021-09-29,14082920,6017036,4032942,2021-09-30,12,
Andorra,2021-09-29,95918,52910,43008,2021-09-30,20,
Angola,2021-09-29,3134137,2127405,1006732,2021-09-30,24,
Antigua and Barbuda,2021-09-29,89252,48580,40672,2021-09-30,28,
Argentina,2021-09-29,4236324,,,2021-09-30,3201,Autonomous City of Buenos Aires
Argentina,2021-09-29,19956195,,,2021-09-30,3202,Buenos Aires
Argentina,2021-09-29,490575,,,2021-09-30,3203,Catamarca
Argentina,2021-09-29,1167280,,,2021-09-30,3204,Chaco
Argentina,2021-09-29,638607,,,2021-09-30,3205,Chubut
Argentina,2021-09-29,4465731,,,2021-09-30,3207,Cordoba
Argentina,2021-09-29,1150193,,,2021-09-30,3206,Corrientes
Argentina,2021-09-29,1493517,,,2021-09-30,3208,Entre Rios
Argentina,2021-09-29,720225,,,2021-09-30,3209,Formosa
Argentina,2021-09-29,829399,,,2021-09-30,3210,Jujuy
Argentina,2021-09-29,466249,,,2021-09-30,3211,La Pampa
Argentina,2021-09-29,473819,,,2021-09-30,3212,La Rioja
Argentina,2021-09-29,2173060,,,2021-09-30,3213,Mendoza
Argentina,2021-09-29,1088662,,,2021-09-30,3214,Misiones
Argentina,2021-09-29,785353,,,2021-09-30,3215,Neuquen
Argentina,2021-09-29,896869,,,2021-09-30,3216,Rio Negro
Argentina,2021-09-29,1335362,,,2021-09-30,3217,Salta
Argentina,2021-09-29,893778,,,2021-09-30,3218,San Juan
Argentina,2021-09-29,634082,,,2021-09-30,3219,San Luis
Argentina,2021-09-29,365150,,,2021-09-30,3220,Santa Cruz
Argentina,2021-09-29,4260670,,,2021-09-30,3221,Santa Fe
Argentina,2021-09-29,1189243,,,2021-09-30,3222,Santiago del Estero
Argentina,2021-09-29,210182,,,2021-09-30,3223,Tierra del Fuego
Argentina,2021-09-29,1790936,,,2021-09-30,3224,Tucuman
Argentina,2021-09-29,51711461,29620243,21878609,2021-09-30,32,
Armenia,2021-09-29,408535,264695,143840,2021-09-30,51,
Australia,2021-09-29,677600,,,2021-09-30,3601,Australian Capital Territory
